,asin,product,date,verified,title,desc,reviewer_name,rating
292,B084H4B6NB,"Size: 10,000 BTU",26-Jul-20,Verified Purchase,"
8.5/10
","

  The noise level is pretty loud but for me I enjoy white noise so it doesn’t bother me too much.Installation took an hour because the tube wouldn’t fit properly but it’s pretty simple installation that takes no more than 25 mins.After having it for a month, I am happy customer BUT depending on how hot it is, I noticed it is it not that cold even on 64.

",Jimmy Lalanne ,4
293,B084H4B6NB,"Size: 10,000 BTU",26-Jul-20,Verified Purchase,"
Portable A/C - Good Deal
","

  Unit was delivered super fast.  Thx for that...  the Unit itself works good.  Cools the room down quickly with very little noise.  The price was also very good given the size and the fact that it is portable.

",Edward Aponte,5
294,B084H4B6NB,"Size: 10,000 BTU",25-Jul-20,Verified Purchase,"
Air conditioner
","

  Works great cools my living room and kitchen off

",Joanna Hosler,5
295,B084H4B6NB,"Size: 10,000 BTU",24-Jul-20,Verified Purchase,"
A little noisy. But a very good AC.
","

  Ordered this a few days ago to cool my mid-size studio apartment, and thus far it works great. Has a sleek design and handy remote for controlling the unit. The AC also came with 3 window panel adapters which was long enough to seal my tall vertical window. Assembly was easy and it seems to be able to cool my entire apartment really effectively.The one downside is that the ""silent"" mode is not at all silent. I would equate it to the noise level of having two fans on high. BUT its not unbearable, and thus far the cooling aspect makes it worth dealing with the noise.

",Sarah,4
296,B084H4B6NB,"Size: 10,000 BTU",24-Jul-20,Not Verified,"
Great machine, use it often. Added a Cool-Aide because of hot tube
","

  Great machine: it is nice, white and clean. The only issue -- the tube was really hot which heats up the room. I got a Cool-Aide and that took care of it (see the photo of the tube insulator attached). The tube went from 120 degrees down to 80 degrees, which increased the rate of cooling It is a good product and keeps the room cool. Love how quiet this machine is!!!

",H. Mellin,5
297,B084H4B6NB,"Size: 12,000 BTU",24-Jul-20,Verified Purchase,"
Works, but...
","

  Based on reviews and someone I know confirming - bought because I was told it doesn't cycle itself off every x number of hours to give the compressor a break or whatever it's doing...  If you want one that doesn't shut off during the middle of the night and the deafening lack of sound that follows - look elsewhere.  Cools, works, does the job - it just shuts down and I was looking for something that stayed on constantly.  Maybe an unrealistic hope, but at least one that ran 6 - 8 hours so it didn't wake me in the middle of the night when it went off.  Your results may vary.  :-P

",b'dub,3
298,B084H4B6NB,"Size: 10,000 BTU",24-Jul-20,Verified Purchase,"
So far so good
","

  Easy to use and setup, I got it yesterday and everything is great so far.It is really noisy inside and outside for the exhaust, way more than a window seated AC unit.

",Don,4
299,B084H4B6NB,"Size: 10,000 BTU",23-Jul-20,Verified Purchase,"
Portable AC
","

  This device is very cool if you stand directly in front of it, but it does not have a strong enough blower to feel the cool if you move a foot away from it. Also, it is very loud.

",mackpwo,3
300,B084H4B6NB,"Size: 10,000 BTU",23-Jul-20,Verified Purchase,"
Works great!
","

  Arrived quickly, easy to set up and cools down a 250 sq ft loft area quickly.

",Jody Albright,5
301,B084H4B6NB,"Size: 10,000 BTU",23-Jul-20,Verified Purchase,"
So Bad
","

  This air conditioner was noisy, the refrigeration was bad, the box was damaged when I received the package, the fittings were not complete, the bottom of the air conditioner was worn, and this buying experience made me angry that I would not sell any of this company's products again.

",liyan chen,1
302,B084H4B6NB,"Size: 10,000 BTU",23-Jul-20,Verified Purchase,"
No way it’s 10k BTU
","

  I replaced a window unit that was also 10k btu and this isn’t even close. It doesn’t cool down my living room at all.

",Steve,1
303,B084H4B6NB,"Size: 12,000 BTU",22-Jul-20,Verified Purchase,"
117° heat
","

  It cools the room off pretty good

",Wayne Kirby,5
304,B084H4B6NB,"Size: 10,000 BTU",22-Jul-20,Verified Purchase,"
Great for smaller spaces
","

  I bought this unit for a medium sized room and had to put a fan in front of it to even feel it. I was disappointed but I needed it so I kept it. Then I moved and my bedroom is just slightly smaller than before but this unit cools it down so quickly I'm glad I did keep it.

",Shondrell Simmons,4
305,B084H4B6NB,"Size: 10,000 BTU",20-Jul-20,Verified Purchase,"
more like an indoor heater
","

  this is the worst air conditioner you will ever buy. It’s like a fan that creates so much heat out the back it cancels out the cool.

",april sandi,1
306,B084H4B6NB,"Size: 10,000 BTU",20-Jul-20,Verified Purchase,"
So cool
","

  We got this for our pop up trailer that does not have AC. It fits in the corner just right. Cools it off pretty well for 10,000 btu. Small enough draw to use our generator.

",Billy Bobby,5
307,B084H4B6NB,"Size: 12,000 BTU",20-Jul-20,Verified Purchase,"
A scam
","

  It doesn’t cool my room and make noise

",Mika NEBIE,1
308,B084H4B6NB,"Size: 10,000 BTU",20-Jul-20,Verified Purchase,"
Meh
","

  Did not cool good in a 250sq ft room

",Clint,1
309,B084H4B6NB,"Size: 10,000 BTU",20-Jul-20,Verified Purchase,"
Cold AC, easy to install
","

  Great price, easy to install, simple design. I did have to saw one of the included panels for a tighter fit in my small window.  Cools down my bedroom about 15 degrees in ~10 mins.  Only downside is that it's a little loud for a small room, but not a deal breaker.

",Amazon Customer,5
310,B084H4B6NB,"Size: 10,000 BTU",19-Jul-20,Verified Purchase,"
Air unit
","

  Excellent unit.

",angel gonzalez,5
311,B084H4B6NB,"Size: 12,000 BTU",19-Jul-20,Verified Purchase,"
Not so cool
","

  Only “cool” thing about this unit is the remote. Takes forever to cool down my 350sqft room. Once cooled and I turn it off to save money it’s hot in no time. I’m taking it back it’s too big and isn’t worth the price

",Nuyen,2
312,B084H4B6NB,"Size: 12,000 BTU",18-Jul-20,Verified Purchase,"
The most expensive fan on wheels I've ever bought.
","

  I have had a portable ac in my garage 5 years ago and I had to leave it with the sell of my house. I was hoping this one would've been a great addition to keeping my garage comfortable but it just doesn't do it. The unit never really gets ""cold"" and the fan power is weak. I have insulated my garage as much as possible. I would like to replace it but I'm afraid I'd end up with another more expensive fan because thats all this is.

",Mizz Abi,3
313,B084H4B6NB,"Size: 12,000 BTU",17-Jul-20,Verified Purchase,"
no regrets
","

  got this when i started working from home, no regrets. easy to set up and drain.

",bill lu,5
314,B084H4B6NB,"Size: 10,000 BTU",16-Jul-20,Not Verified,"
Trash
","

  Don’t buy horrible company

",Liliana Carranza,1
315,B084H4B6NB,"Size: 10,000 BTU",16-Jul-20,Verified Purchase,"
Not cool
","

  I got this AC to cool my bedroom. I want it to take it down to about 68, but it doesn't do a very good job. It gets it to about 73. My bedroom isn't that big either. I also don't like the lighted display. It is way too bright at night. I had to cover it with an washcloth and even then, the light bleeds through.  I would not recommend.

",Laura Pinkston,1
316,B084H4B6NB,"Size: 12,000 BTU",15-Jul-20,Verified Purchase,"
Worth the money
","

  This is amazing, especially compared to our old one and all our window ones! Quiet, efficient and looks nice!

",Allison Morris Renaud,5
317,B084H4B6NB,"Size: 10,000 BTU",15-Jul-20,Verified Purchase,"
Thumbs up.
","

  Wonderful.

",Beau Hoffman,5
318,B084H4B6NB,"Size: 12,000 BTU",15-Jul-20,Verified Purchase,"
cool!!
","

  So glad I got this AC even though it came damaged - the damage was just on the outer shell and doesn't seem to be affecting the functioning. I'm going to be in the northeast all summer it looks like - usually I escape! This AC will make it tolerable -even -  dare I say, pleasant!?  Wasn't sure about the portable AC thing but my windows weren't right for a window unit. This one really does the trick - and doesn't spoil my view either - thats a bonus!

",Lesly Weiner,5
319,B084H4B6NB,"Size: 12,000 BTU",15-Jul-20,Verified Purchase,"
Not worth the money.
","

  Did not cool one bedroom. $139 window a/c from Walmart works better. Contacted seller to make sure I had it setup properly, no response. If it weren’t so bulky, I’d return!!! Note to self to stop buying big items from amazon, to hard to return.

",Nicole W.,1
320,B084H4B6NB,"Size: 10,000 BTU",14-Jul-20,Verified Purchase,"
Waste of money.
","

  Never gets cold and the hose falls off all the time.

",dj123,1
321,B084H4B6NB,"Size: 10,000 BTU",14-Jul-20,Verified Purchase,"
Exactly what I needed for my basement
","

  Amazingggg. Perfectly cold

",Aladdin Alezaim,5
322,B084H4B6NB,"Size: 10,000 BTU",14-Jul-20,Verified Purchase,"
Too much noisy!
","

  Too noisy!

",Zhongkai,1
323,B084H4B6NB,"Size: 10,000 BTU",14-Jul-20,Verified Purchase,"
it cools
","

  it cools

",Mrs Lin,5
324,B084H4B6NB,"Size: 10,000 BTU",14-Jul-20,Verified Purchase,"
Cools but is of low quality
","

  This unit works fine in the way of cooling a 300 square foot room. Bit the window kit is terrible. My biggest complaint is the vent door has a strange sound. This is not the fan or compressor sound you would expect it something inside the unit sounds like a robot duck. Its pretty annoying! The light display on the front is pretty bright so that annoying as well. I have 3 different portable a/c units and this one is the worst one. it cools fine but everything else about it is not good. I don't recommend this.

",codymac5,3
325,B084H4B6NB,"Size: 10,000 BTU",13-Jul-20,Verified Purchase,"
Good
","

  It works well and does it's job. The only downside is that the air only goes up even when the fan is moving

",Beth,4
326,B084H4B6NB,"Size: 10,000 BTU",13-Jul-20,Verified Purchase,"
Keeps average size bedroom nice and cold !!
","

  Purchased this for my daughter who lives in Chicago. She loves it! She easily installed it herself and it works great. Has been using for over a month now.

",Amazon Customer,5
327,B084H4B6NB,"Size: 12,000 BTU",13-Jul-20,Verified Purchase,"
Works great
","

  Works perfectly and keeps my downstairs cool

",Kevin,5
328,B084H4B6NB,"Size: 12,000 BTU",13-Jul-20,Verified Purchase,"
Not cold just cool air
","

  I bought this AC unit thinking it was going to give us relief from this California heat. I am so dissapointed to see that although it's 12,000 btu's it acts more like a fan and NOT an air conditioner! I thought of returning it since it cost me almost $400.00 but it would have been more trouble carrying this heavy unit and w my bad back. I'll just write it off as a loss. Don't waste your money on this unit!

",Gisela M. Nava,1
329,B084H4B6NB,"Size: 10,000 BTU",12-Jul-20,Verified Purchase,"
Cooling down for them hot days
","

  Liked: The remoteDisliked: There’s only two levels for brightness, I just ended up taping a piece of mail to hide the light.

",JCakes,5
330,B084H4B6NB,"Size: 10,000 BTU",12-Jul-20,Verified Purchase,"
It’s OK for the price
","

  I had no choice but to get a new AC because my old one broke. However my old one was only a 8,000 BTU and was able to cool down faster and was much less quite. There needs to be an adjustable brightness for the light other than night mode cause even that’s too bright. The angle of the AC is terrible cause it only blows up. And I can’t stand how it turns off automatically! I want it to be constantly running. It gets the place decently cooled down not COLD like how I like it. The only true good thing is the size because it doesn’t take much space and the modern style. Plus the packaging made it very easy to take out.

",Angel Kidwell,2
331,B084H4B6NB,"Size: 10,000 BTU",11-Jul-20,Verified Purchase,"
Room not cool
","

  Does not cool by bedroom off that good or at all on hot day’s. I paid over $300 for this and I can’t return it, It’s not worth the money

",Saeeda Perry,1
332,B084H4B6NB,"Size: 12,000 BTU",11-Jul-20,Verified Purchase,"
ac
","

  if used in the home without the hose emptying continuously into a drain the tank needs to be emptied often.

",Joe Toy,3
333,B084H4B6NB,"Size: 12,000 BTU",10-Jul-20,Verified Purchase,"
Great little machine
","

  We have a 2 bedroom apt and it can actually cool down the livingroom/kitchen area after an hr on medium setting. If the AC is used in a bedroom it gets pretty cold pretty fast. The fan noise is really quiet, the AC noise its a little louder but you can get use to it.NOTE that when using the AC and when it reaches the Tº desired it switches to fan mode, but when ambien Tº goes up it goes back to AC mode, so If you sleep with the AC in your bedroom, the noise that you get when it switches from fan to AC can be a little loud so be prepared to have that a couple times a night.Other than that this is a great portable AC, we're very happy with the purchase.

",Matias,5
334,B084H4B6NB,"Size: 10,000 BTU",9-Jul-20,Verified Purchase,"
Does not turn on or work
","

   Does not turn on or work at all . I attempted to return and I have to pay $137 shipping and handling for a defective product(update) I received the replacement. It worked briefly for almost a full day. Now it's beeping nonstop and it stays on 90 degrees Fahrenheit. I'm disappointed

",Tiffy,1
335,B084H4B6NB,"Size: 10,000 BTU",9-Jul-20,Not Verified,"
Fails to cool/bright LED/waste
","

  10k BTU was recommended to me for my 1 bedroom apartment and just for the bedroom. I bought the 12k BTU just to be on the safe side and also I sleep better when the bedroom is ice cold. My old AC which was 8K BTU was a hand-me-down from my mother in law for when my wife and I moved in a few years back. So we finally replaced it with this unit and it’s been a huge disappointment. How on Earth a 10 year old 8K BTU beat up window unit kept the room cooler then this unit???People warned me about how much portable units are a waste and I ignored them thinking they were exaggerating.I WAS WRONG!!! In order for us to feel SOME air, the unit has to be next to the bed and we have to keep the blankets off.The unit can run all day but the temp in the room stays in the 70s even though the unit is set to 64.The 8K BTU that’s over 10 years old kept the room at 68-69 when set to 60 degrees but the 12k struggles to keep it under 75 degrees????Then ontop of that, you got that SUPER BRIGHT LED that lights up the whole room with no option to dim.I would return this unit if it wasn’t a hassle to return it so I feel I’m stuck with it.Will move this unit to the living room in then near future and I’ll buy a window unit from Costco as recommended by people who say their AC cools their entire apartment and their room is icy cold.

",Javier,1
336,B084H4B6NB,"Size: 10,000 BTU",8-Jul-20,Verified Purchase,"
DO NOT BUY THIS unless you're using it in the basement
","

  This AC is so loud and vibrates so badly that I throw up every time it's on because it feels like the motor of a boat. I have another portable AC from Haier that is really old and dirty and I didn't want to clean it and thought I'd just spend some $300 ish dollars on a new one. Buying an AC is not like buying a shirt. Lesson learned. DO YOUR RESEARCH before buying! Save yourself the health issues like what I ran into.

",Maggie,1
337,B084H4B6NB,"Size: 10,000 BTU",8-Jul-20,Verified Purchase,"
Brrrrrr....it’s cold!
","

  Does what it’s supposed to do. Cools my room VERY well. Super quiet, too!! Looks great in my room.  And I love the swing function. I had never seen that before.  Only downside is that the hose was so hard to put on the attachment. Other than that, I’m happy!UPDATE: the display lights up the entire room. So, I covered it with grey tape. Problem solved

",Just Marilyn,5
338,B084H4B6NB,"Size: 10,000 BTU",8-Jul-20,Verified Purchase,"
Energy Efficient!
","

  Used this for an upstairs bedroom to help keep it cooler. It also helped the air conditioner from not running all the time to try and keep up.  Great product and have had no issues!

",Michelle Buschjost,5
339,B084H4B6NB,"Size: 12,000 BTU",7-Jul-20,Verified Purchase,"
Don't waste your money! It leaks water!
","

  It doesn't keep my room as cool as I thought it would and more importantly, it leaks from the bottom, all the time.

",Sara Titus,1
340,B07V5F7483,null,28-Aug-20,Verified Purchase,"
Works like a champ
","

  We have two of these in my home and they do their job! Definitely keeps us cool. Bonus, it has a dehumidifier button that cools and takes out some humidity! We live in FL so that’s a must sometimes!

",Keli,5
341,B07V5F7483,null,28-Jul-20,Not Verified,"
I bought mine for only 200, still wasn't worth it
","

  If you have 300 to spend on a unit DO NOT BUY THIS ONE. Doesn't cool an 8x10 bedroom. 90 degrees outside, temp reading 87... fans are more effective.

",B,1
342,B07V5F7483,null,26-Jul-20,Verified Purchase,"
It was a lemon.
","

  It didn't work. Did not cool room.

",Michele Shedd,1
343,B07V5F7483,null,2-Jun-20,Verified Purchase,"
Nice and cold
","

  It's not the quietest AC unit ever, but it's also not the loudest. The sound is unobtrusive, sounds like your normal every day air conditioner with a little oomph to it. Cooled my entire room it was purchased for in less than half an hour, to 69F. Before we had to use 2 separate units to achieve that, and now it's just one. Set up was super easy and straight forward, though I do have smaller (and much much older than normal) windows and had to trim about 4 inches off the slider piece but that was no problem for me.Overall I'm super pleased and happy with this air conditioner.

",Katie Mutz,5
344,B07V5F7483,null,1-Jun-20,Verified Purchase,"
One of the filter is not removable, so will affect your unit.
","

  It works great while is new but once the filter need to clear, its the problem the manual describes with  removable 2 filter but the truth only one can be remove To clean, the lower can’t do and it will affect that performance of your air conditioning unit

",Erika Orihuela,2
345,B07V5F7483,null,1-Jun-20,Verified Purchase,"
Completely worthless. Does not work at all. Don't waste your time and money.
","

  It does not cool at all. In fact it raised the temperature in the room 2 degrees after letting it run for an hour. Absolutely zero cooling effect whatsoever. I called customer service and they said the unit was defective. They offered to send a replacement but said that the replacement might be defective too and told me ""its common for the unit to be damaged in transit so the replacement might not work either"" It sounds like they are selling a horrible product amd they are very aware that it is a horrible product. Worst purchase Ive ever made on Amazon. I very highly reccomend buying a different air conditioner. This one is completely worthless

",Charles,1
346,B07V5F7483,null,29-May-20,Verified Purchase,"
Remote doesn’t work
","

  Works well for a large bedroom. But the remote doesn’t work at all. Tried different batteries and everything. The remote is useless. Have it stuck on celsius for that reason since F/C is controlled by the remote. Not the end of the world, but i’m used to F, so it’s a but of an inconvenience.

",Amazon Customer,3
347,B07V5F7483,null,27-May-20,Verified Purchase,"
Does NOT Cool!
","

  I waited to get this delivered for over a month. When it finally arrived, my son-in-law hooked it up for me and we discovered immediately that it did not blow cool air at all. It literally just blew warm air into my room. I am returning this and buying a new one from Home Depot so I don’t have to wait for another delivery! However, That means that I have to pay for a new one before I get this one refunded. If I could give this zero stars, I would!

",S. Lara,1
348,B07V5F7483,null,22-May-20,Verified Purchase,"
Sort of works
","

  Bought this to replace a different brand that had failed after five years of continuous service.  We use a 25ft racing trailer as a storage unit and exhaust out the roof vent with the drain going out a bottom hole I drilled for that purpose.It doesn't keep the trailer (insulated) as cool as the other but it is quieter and more energy efficient (measured).  The energy efficiency may be due to it not cooling as well.It hit 80F a few weeks ago and it supposed to be 95 this weekend so I'll test it out and update.  As long as it keeps it around 80 or less I'll stay with it.  Otherwise, I'll replace it later this summer.As far as I can tell it does dehumidify well.

",Your_Top,3
349,B07V5F7483,null,13-May-20,Verified Purchase,"
NO COMMENT
","

  NO COMMENT

",jay brown,4
350,B07V5F7483,null,9-Mar-20,Verified Purchase,"
Compressor does not turn on
","

  Compressor never turned on so a complete and total waste of money. Very disappointed. Outside air temp was 65 inside with it running and properly vented 70. And blowing out at 70 degrees with no compressor on only fan even though it’s set to  the “cool mode”

",Honest reviews,1
351,B07V5F7483,null,24-Feb-20,Verified Purchase,"
Good
","

  Foid

",M. cederna,5
352,B07V5F7483,null,17-Feb-20,Verified Purchase,"
Nice ac unit
","

  Works great nice and quiet

",Amazon Customer,5
353,B07V5F7483,null,9-Jan-20,Verified Purchase,"
Cold air! Exactly what we wanted!
","

  We still have not had it on very long since it's not the season, but it blows very cold air and is not loud. Perfect for our new sunroom!

",Rosalinda Garcia,5
354,B07V5F7483,null,25-Dec-19,Verified Purchase,"
Cools rooms fast
","

  We love this ac unit. Our upstairs master bedroom gets the hottest in the house. It cool down our room in about 15 minutes. It’s nice to have the fan option as well. Good quality and runs great. Highly recommend.

",Tennaye N. Armitage,5
355,B07V5F7483,null,19-Nov-19,Verified Purchase,"
Be ready for a hot hot Summer. You gotta have at least one of these in your house.
","

  Excellent AC.  Keeps the house real comfortable when it's 100 outside. Everyone must own one or more.

",Amazon Customer,5
356,B07V5F7483,null,12-Nov-19,Verified Purchase,"
Works great for the price! BUT, there is a design flaw...
","

  The ground on the plug is a bad design, it's round instead of semi- triangular like a normal ground and when I tried to unplug from the wall it ripped the ground off the plug and left it wedged into the outlet and I couldn't get it out so I had to shut off power at the beaker and replace the outlet. So now my AC has no ground. This is the only thing that I I found flawed in the design and system. Blows pretty cold and cools a good sized area. You just have to monitor the water level when it needs to be drained. I just put a hose on mine so it is always draining.

",David W. Bearden,3
357,B07V5F7483,null,8-Nov-19,Verified Purchase,"
It'll cool some hot rooms
","

  I purchased this for a 3rd floor attic TV room.  It's very hot in the summer.  I give it 20-30 minutes on high, and it brings a 600sq ft room with 7-8' sloped ceilings to bring it down to very comfortable.  While the unit seems to work great (the remote is nice to turn it down from a chair), one of the castors already snapped.  So... be gentle when rolling it around.

",Jake,4
358,B07V5F7483,null,11-Oct-19,Verified Purchase,"
Cool and Fresh
","

  AMAZINGLY powerful.My bedrooms are now so cool and comfortable.Best buy!  I had previously bought and returned another well known brand for not doing the job.  This time I bought 2 because they do work!

",Carla,5
359,B07V5F7483,null,30-Sep-19,Verified Purchase,"
Works like a charm!
","

  This is a very efficient unit.  Easy to unpack and install.  The compressor is really quiet compared to the other two brands I own, so you really just hear the sound of the fan.  The exhaust hose kept coming unclipped from the window unit but a little duct tape solved that minor problem.  Cooled down my living room amazingly fast!

",Kindle Customer,5
360,B07V5F7483,null,2-Sep-19,Verified Purchase,"
I would not purchase.
","

  This unit was purchased to lower the temperature in a mountain cabin about 8 degrees. Very dry climate.It did not work at all. It is merely a loud fan.The unit never blew cool air.

",Forget it ,1
361,B07V5F7483,null,27-Aug-19,Verified Purchase,"
Cool Unit6
","

  I purchased this unit for a small guest bedroom.  It is perfect for this use. I have guests frequently and they insist that it's quiet and does not disturb their rest, while keeping the room comfortable.

",Terisa Price,5
362,B07V5F7483,null,22-Aug-19,Verified Purchase,"
A must-have in hurricane season!
","

  The area that can be cooled is limited so designating a specific area to be cooled and insulating that area from the rest of your home is a very good idea. Weather stripping adjoining doorways especially will cut down on energy consumption.

",Amazon Customer,4
363,B07V5F7483,null,20-Aug-19,Not Verified,"
Does unit automatically re-start at previous settings IF power fails & comes back on?
","

  I need this to restart & ""hold"" previous settings after power outage.

",Brendon,3
364,B07V5F7483,null,20-Aug-19,Verified Purchase,"
Best Customer Service
","

  I purchased this item and it arrived in beautiful condition. It was packed perfectly. Everything about dealing with this item has been good. Unfortunately, no matter how hard I worked at troubleshooting why the compressor would not kick in, working through the instructions in the pamphlet that accompanied the a/c unit, nothing worked. I tried for two weeks. I hated to let this thing go. It is beautiful. It is quiet. It worked well as a fan. But I just couldn't get the unit to work as an air conditioner. Reluctantly I contacted the company and they are excellent in customer service. They worked with me in every way. I am not awaiting a call tag for UPS to have it picked up. I am giving this air conditioner a five-star rating because of the excellent customer service. No hassles, no difficulties. And the item is really a beautiful piece. Disappointed, but not disheartened. Thank you NINGPU for being so nice.

",Jane Doe,5
365,B07V5F7483,null,16-Aug-19,Verified Purchase,"
Why go with brand name? Buy NINGPU with an impressive customer support!
","

  Here are some notes from our experience:1. The story:My son bed room that is always hotter than the rest of the house. So far we like the unit a lot. It has only been a few days, but definitely the most important thing is it has massively improved the living conditions in his room in the last few days. For sure it isn’t quiet (=60dBA) and I’ll say it makes lesser noise than the window A/C unit would produce. He has no trouble sleeping with it through the night.2. The NINGPU portable A/C unit:First off, the packaging was awesome which is something that everyone usually overlook. All I had to do was cut a few straps and I was already in business plus the installation was simple. Due to the room layout, I bought a counterclockwise JOYOOO (79 inches) 5.9 Inch Diameter Intake/Exhaust Hose PVC Flexible Ducting for Portable Air Conditioner to replace the included extendable exhaust hose not long enough (59 inches). That helps the efficiency and it will NOT sag to the floor which hurts airflow. This portable A/C unit blows ice cold air and cools down a 300-350 square feet room to 74 degrees fast and in no time. IT HAS CONTROLS ON THE UNIT ITSELF. This is simply a must I’m my opinion. Remotes get lost, break, etc., and we wouldn’t want the portable AC to become useless if the remote breaks. The controls are well thought out and function well. The timer can be set for both start up and shut down.3. The bottom line, all in all were very happy ... it’s a great portable AC and notably better than a brand name on the market.

",TLT,5
366,B07V5F7483,null,15-Aug-19,Verified Purchase,"
I works well & easy to install
","

  I wish there were a hose with a connector to the bottom drain port. I have nothing to use to drain this area as it is flush with the floor. I've been searching for things to use at the hardware store. No luck.

",Kindle Customer,5
367,B07V5F7483,null,10-Aug-19,Verified Purchase,"
Cools as advertised
","

  Have a 800 sq ft apartment and it keeps the whole place cool. We do use a floor fan to direct the air into the bedrooms at night since the unit is in the dining room area.  Its easy to  to adjust the settings with the remote. We added some of our own window sealant in addition to the window kit it came with. It's not any noisier that the window unit we use to have.

",Sara T.,5
368,B07V5F7483,null,15-Jul-19,Verified Purchase,"
Great product, recommended
","

   One of my friends recommended me this AC, he said this brand is made by a top national factory with high quality and service guarantee. I purchased this AC and received in two days, after placed for few hours and it works very well.  The set up is easy and package includes friendly use instruction, it only took few minutes to install.  My rooms has 240 sp.ft and this AC cools my room perfectly, now I believe I can survive in California summer season.

",Lucy,5
369,B087965DTC,null,20-Sep-20,Verified Purchase,"
Dissapointed
","

  Well I send this to my mom during the heat wave in California and it broke down on the second day of use.. So not very reliable.  Other than that she said the lights are cool I guess but they did nothing to cool her down.

",Chris M,1
370,B087965DTC,null,17-Sep-20,Verified Purchase,"
Not worth my money
","

  Lights worked for only about one week. After a couple of months the entire fan stopped working.

",MA,1
371,B087965DTC,null,12-Sep-20,Verified Purchase,"
It was exactly as described.
","

  This was a gift for my grandson who’s taking online classes. His bedroom is warmer than other rooms in the house so this helped him stay cool during his classes. He said it helped a lot.

",Jean Groves,5
372,B087965DTC,null,11-Sep-20,Verified Purchase,"
Didn’t work
","

  I wanted to love this, but it didn’t work when we received it.  The company made it easy to get a refund.

",Amazon Customer,3
373,B087965DTC,null,10-Sep-20,Verified Purchase,"
i dont like
","

  no good no cool

",liang chen,1
374,B087965DTC,null,9-Sep-20,Verified Purchase,"
Highly Recommend!
","

  Works great!  A real lifesaver!  Cools you down in no time!  Would recommend!

",Diana,4
375,B087965DTC,null,8-Sep-20,Verified Purchase,"
Disappointed with Fan
","

  The fan is alittle loud, and the water evaporates quickly so you need to refill often. Also you need to be directly in front to feel the breeze. Did not cool the small room as I hoped it would. I am not going to return, but I would not recommend this fan.

",BTManzy,3
376,B087965DTC,null,8-Sep-20,Verified Purchase,"
Would not buy it again
","

  When you add ice cubes to use it as an air cooler, the water will drip and it ruined my wood nightstand where I placed it.  Not very powerful either.

",Theresa D.,1
377,B087965DTC,null,7-Sep-20,Verified Purchase,"
Trigger your allergies. Weak, useless and expensive
","

  The fan is weak and does not cool at all even you put bunch of ice in it. Worst of all after the water dries out, it leaves very bad smell, worsen the air quality and triggers your allergy.

",Marine C,2
378,B087965DTC,null,7-Sep-20,Not Verified,"
Great little fan
","

  Great for home office use.  Keeps area cool and moves alot of air.

",F MacLean ,5
379,B087965DTC,null,6-Sep-20,Verified Purchase,"
Its good for a fan, but bad at cooling.
","

  i would say if you need something that that would cool down a space, doesn't matter how big it is. Don't buy this, it doesn't actually cool and area, just like a fan, it has to be blowing straight at you. The water part, i would say it doesn't really help as it uses tiny amount. XD it just makes your room humid and hot.

",andy,2
380,B087965DTC,null,6-Sep-20,Verified Purchase,"
Just like a fan but $50
","

  Doesn’t blow cold air, pretty much a mini fan. Added cold water and ice inside device and still the same temp as a fan. I’d spend $8-12 on this.

",Winterz ,1
381,B087965DTC,null,6-Sep-20,Verified Purchase,"
Works ok, but overpriced
","

  Works fine as short term humidifier, but don't expect any significant cooling.  Way overpriced. Should be more like $29.95!

",Bowpooza,3
382,B087965DTC,null,5-Sep-20,Verified Purchase,"
Delivers a wallop for a reasonable price
","

  I’m currently experiencing 104 degree heat. My trusty portable air conditioner fan is keeping me cool. No set up required, You fill the bottom with water, choose your background color to set the mood, and no sweat. Can’t beat it for under forty bucks.

",Janine Covey,5
383,B087965DTC,null,5-Sep-20,Verified Purchase,"
DONT BUY THIS
","

  I will never buy this again. It was working for couple minutes and suddenly stopped.

",laoyeungannam,1
384,B087965DTC,null,5-Sep-20,Verified Purchase,"
Not ac , humidifier!!!!!! SAVE UR MONEY!!!!! THIS IS A JOKE!!!!
","

  This “humidifier” is a piece of junk. Bought it when our ac went out thinking it would cool us down. It’s very misleading. U fill it with ice and water but it’s a humidifier not a mister fan.  very disappointed and not worth $50. I would say it’s worth $13 at most since it’s just a small light up fan that acts as a humidifier.  Also idk if something is wrong with ours but it leaks water everywhere on the bottom and when it’s on the fan part. Very messy and not effective or efficient at all. Save ur money spend a little more for a better ac if that’s what u r looking for!

",Braydon Olsen,1
385,B087965DTC,null,4-Sep-20,Verified Purchase,"
SERIOUS quality control issues!  Returned TWICE!!
","

  Returned it twice.  Each time the fan broke in one fashion or another after less than a few days of use.  This is ridiculous!  Will not buy from this vendor again.UPDATE: On top of all that, this thing SHOCKED me!  After the buttons stopped working it shocked me.  This is an unsafe, defective product.

",Angela Davis,1
386,B087965DTC,null,4-Sep-20,Verified Purchase,"
quit working
","

  Already stopped working. won't turn on no matter what I do.

",David W,1
387,B087965DTC,null,3-Sep-20,Verified Purchase,"
Recommend!
","

  Highly recommended! It’s good for when you need a nice cool breeze. It’s strong breeze, better than other fans I have spent $50.00 on but small and nice desk size. The light feature is super fun. The only thing I don’t like is the light on the charging box is BRIGHT and have to hide it at night. But otherwise great product for a fair price!

",Blue Eye Gal,5
